details,etat,adresse,prix,image_lien
CONGELATEUR ASTECH HORIZONTAL 400LITRES,Neuf,Plateau                                                                                Dakar,110000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c89a3a6dd4fc5e11152b5301f512cc2e/-/horizon-files-prod/ed/picture/qxjjn2m8/2275f78a642fad67d22dab0b3f180fdb75be6bca.jpg
CONGELATEUR BEKO HORIZONTAL 400LITRES  HSA 32502,Neuf,Plateau                                                                                Dakar,110000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c89a3a6dd4fc5e11152b5301f512cc2e/-/horizon-files-prod/ed/picture/qxjjn2m8/2275f78a642fad67d22dab0b3f180fdb75be6bca.jpg
CONGÉLATEUR 102 LITRES SMART TECHNOLOGY HORIZONTAL,Neuf,Plateau                                                                                Dakar,110000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c89a3a6dd4fc5e11152b5301f512cc2e/-/horizon-files-prod/ed/picture/qxjjn2m8/2275f78a642fad67d22dab0b3f180fdb75be6bca.jpg
CONGELATEUR SMART TECHNOLOGY HORIZONTAL 720 LITRES STCC-720,Neuf,Plateau                                                                                Dakar,73000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c78ffb18893e288c9d71b104d68b2d1d/-/horizon-files-prod/ed/picture/q78872wz/974f5e5314a9111729029bbd4087e25b7b8c045a.jpg
CONGELATEUR SMART TECHNOLOGY HORIZONTAL 350L STCC-320 SILVER,Neuf,Plateau                                                                                Dakar,73000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c78ffb18893e288c9d71b104d68b2d1d/-/horizon-files-prod/ed/picture/q78872wz/974f5e5314a9111729029bbd4087e25b7b8c045a.jpg
CONGELATEUR BEKO HORIZONTAL 600 LITRES HSA 47502,Neuf,Plateau                                                                                Dakar,73000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c78ffb18893e288c9d71b104d68b2d1d/-/horizon-files-prod/ed/picture/q78872wz/974f5e5314a9111729029bbd4087e25b7b8c045a.jpg
CONGELATEUR BEKO HORIZONTAL 500 LITRES HSA 40502,Neuf,Plateau                                                                                Dakar,73000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c78ffb18893e288c9d71b104d68b2d1d/-/horizon-files-prod/ed/picture/q78872wz/974f5e5314a9111729029bbd4087e25b7b8c045a.jpg
CONGELATEUR ASTECH HORIZONTAL 700 LITRES SILVER CH700GM,Neuf,Plateau                                                                                Dakar,73000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c78ffb18893e288c9d71b104d68b2d1d/-/horizon-files-prod/ed/picture/q78872wz/974f5e5314a9111729029bbd4087e25b7b8c045a.jpg
CONGELATEUR ASTECH HORIZONTAL 260 LITRES SILVER CH260SK,Neuf,Plateau                                                                                Dakar,73000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c78ffb18893e288c9d71b104d68b2d1d/-/horizon-files-prod/ed/picture/q78872wz/974f5e5314a9111729029bbd4087e25b7b8c045a.jpg
CONGELATEUR ASTECH HORIZONTAL 190 LITRES SILVER CH190SK,Neuf,Plateau                                                                                Dakar,73000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c78ffb18893e288c9d71b104d68b2d1d/-/horizon-files-prod/ed/picture/q78872wz/974f5e5314a9111729029bbd4087e25b7b8c045a.jpg
CONGELATEUR AIR FROID HORIZONTAL WHITE 600 LITRES WD-550,Neuf,Plateau                                                                                Dakar,73000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c78ffb18893e288c9d71b104d68b2d1d/-/horizon-files-prod/ed/picture/q78872wz/974f5e5314a9111729029bbd4087e25b7b8c045a.jpg
CONGELATEUR ASTECH HORIZONTAL 160 LITRES BLANC,Neuf,Plateau                                                                                Dakar,73000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c78ffb18893e288c9d71b104d68b2d1d/-/horizon-files-prod/ed/picture/q78872wz/974f5e5314a9111729029bbd4087e25b7b8c045a.jpg
CONGELATEUR ASCOLI HORIZONTAL WHITE 300 LITRES AWS-225C,Neuf,Plateau                                                                                Dakar,73000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c78ffb18893e288c9d71b104d68b2d1d/-/horizon-files-prod/ed/picture/q78872wz/974f5e5314a9111729029bbd4087e25b7b8c045a.jpg
RÉFRIGÉRATEUR HISENSE COMBINE 3 TIROIRS,Neuf,Plateau                                                                                Dakar,369000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/21551402fb01698fa7f149bc452abb65/-/horizon-files-prod/ed/picture/qpdd996m/acc43f7e4f283debf5151f0aaab19840d2e23469.jpg
CONGELATEUR ASTECH HORIZONTAL,Neuf,Plateau                                                                                Dakar,369000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/21551402fb01698fa7f149bc452abb65/-/horizon-files-prod/ed/picture/qpdd996m/acc43f7e4f283debf5151f0aaab19840d2e23469.jpg
CONGELATEUR HISENSE HORIZONTAL 390 LITRES VITRINE,Neuf,Plateau                                                                                Dakar,369000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/21551402fb01698fa7f149bc452abb65/-/horizon-files-prod/ed/picture/qpdd996m/acc43f7e4f283debf5151f0aaab19840d2e23469.jpg
RÉFRIGÉRATEUR HISENSE VITRINE FL50,Neuf,Plateau                                                                                Dakar,369000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/21551402fb01698fa7f149bc452abb65/-/horizon-files-prod/ed/picture/qpdd996m/acc43f7e4f283debf5151f0aaab19840d2e23469.jpg
CONGELATEUR HISENSE HORIZONTAL 500 LITRES,Neuf,Plateau                                                                                Dakar,369000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/21551402fb01698fa7f149bc452abb65/-/horizon-files-prod/ed/picture/qpdd996m/acc43f7e4f283debf5151f0aaab19840d2e23469.jpg
RÉFRIGÉRATEUR HISENSE COMBINE 4 TIROIRS 250 LITRES,Neuf,Plateau                                                                                Dakar,369000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/21551402fb01698fa7f149bc452abb65/-/horizon-files-prod/ed/picture/qpdd996m/acc43f7e4f283debf5151f0aaab19840d2e23469.jpg
RÉFRIGÉRATEUR HISENSE COMBINE 4 TIROIRS 250 LITRES,Neuf,Plateau                                                                                Dakar,369000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/21551402fb01698fa7f149bc452abb65/-/horizon-files-prod/ed/picture/qpdd996m/acc43f7e4f283debf5151f0aaab19840d2e23469.jpg
RÉFRIGÉRATEUR HISENSE COMBINE 3 TIROIRS 228 LITRES,Neuf,Plateau                                                                                Dakar,369000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/21551402fb01698fa7f149bc452abb65/-/horizon-files-prod/ed/picture/qpdd996m/acc43f7e4f283debf5151f0aaab19840d2e23469.jpg
CONGELATEUR ROCH VERTICAL 9 TIROIRS 320L,Neuf,Plateau                                                                                Dakar,369000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/21551402fb01698fa7f149bc452abb65/-/horizon-files-prod/ed/picture/qpdd996m/acc43f7e4f283debf5151f0aaab19840d2e23469.jpg
CONGELATEUR LG HORIZONTAL  GCS175SVF,Neuf,Plateau                                                                                Dakar,369000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/21551402fb01698fa7f149bc452abb65/-/horizon-files-prod/ed/picture/qpdd996m/acc43f7e4f283debf5151f0aaab19840d2e23469.jpg
CONGELATEUR 270LITRES ROCH HORIZONTAL,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/78a6897e9650e95e5d7f62986ad21a7b/-/horizon-files-prod/ed/picture/q788zv4m/5bb1d9a351ea97601000b9f74cb2a4983ab1dba4.jpg
CONGELATEUR 210LITRES ROCH HORIZONTAL,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/78a6897e9650e95e5d7f62986ad21a7b/-/horizon-files-prod/ed/picture/q788zv4m/5bb1d9a351ea97601000b9f74cb2a4983ab1dba4.jpg
CONGELATEUR 400LITRES ROCH HORIZONTAL,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/78a6897e9650e95e5d7f62986ad21a7b/-/horizon-files-prod/ed/picture/q788zv4m/5bb1d9a351ea97601000b9f74cb2a4983ab1dba4.jpg
CONGELATEUR ROCH HORIZONTAL 660LITRES 2PORTES SILVER,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/78a6897e9650e95e5d7f62986ad21a7b/-/horizon-files-prod/ed/picture/q788zv4m/5bb1d9a351ea97601000b9f74cb2a4983ab1dba4.jpg
RÉFRIGÉRATEUR ELACTRON BAR 1Porte SILVER EL354TS,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/78a6897e9650e95e5d7f62986ad21a7b/-/horizon-files-prod/ed/picture/q788zv4m/5bb1d9a351ea97601000b9f74cb2a4983ab1dba4.jpg
RÉFRIGÉRATEUR SAMSUNG 2 PORTES RT50K654059 GRIS,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/78a6897e9650e95e5d7f62986ad21a7b/-/horizon-files-prod/ed/picture/q788zv4m/5bb1d9a351ea97601000b9f74cb2a4983ab1dba4.jpg
CONGELATEUR ELACTRON HORIZONTAL 900LITRES BE2 SILVER,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/78a6897e9650e95e5d7f62986ad21a7b/-/horizon-files-prod/ed/picture/q788zv4m/5bb1d9a351ea97601000b9f74cb2a4983ab1dba4.jpg
CONGELATEUR BEKO VERTICAL 6 TIROIRS,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/78a6897e9650e95e5d7f62986ad21a7b/-/horizon-files-prod/ed/picture/q788zv4m/5bb1d9a351ea97601000b9f74cb2a4983ab1dba4.jpg
RÉFRIGÉRATEUR ENDURO COMBINE 4 TIROIRS,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/78a6897e9650e95e5d7f62986ad21a7b/-/horizon-files-prod/ed/picture/q788zv4m/5bb1d9a351ea97601000b9f74cb2a4983ab1dba4.jpg
RÉFRIGÉRATEUR SMART TECHNOLOGY COMBINE 3 TIROIRS +FONTAINE,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/78a6897e9650e95e5d7f62986ad21a7b/-/horizon-files-prod/ed/picture/q788zv4m/5bb1d9a351ea97601000b9f74cb2a4983ab1dba4.jpg
RÉFRIGÉRATEUR SIDE BY SIDE RENZ 695 LITRES 4 PORTES,Neuf,Plateau                                                                                Dakar,169000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/76adf41800f0962ee20edf97c3dfd10a/-/horizon-files-prod/ed/picture/q8vv6jjz/290f7318934a7303b72d56ba63106fd6467d73c3.jpg
RÉFRIGÉRATEUR ROCH COMBINE 2 TIROIRS,Neuf,Plateau                                                                                Dakar,169000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/76adf41800f0962ee20edf97c3dfd10a/-/horizon-files-prod/ed/picture/q8vv6jjz/290f7318934a7303b72d56ba63106fd6467d73c3.jpg
RÉFRIGÉRATEUR SHARP 2 PORTES 260LITRES IONX NO FROST,Neuf,Plateau                                                                                Dakar,169000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/76adf41800f0962ee20edf97c3dfd10a/-/horizon-files-prod/ed/picture/q8vv6jjz/290f7318934a7303b72d56ba63106fd6467d73c3.jpg
RÉFRIGÉRATEUR ICONA COMBINE 2 TIROIRS,Neuf,Plateau                                                                                Dakar,169000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/76adf41800f0962ee20edf97c3dfd10a/-/horizon-files-prod/ed/picture/q8vv6jjz/290f7318934a7303b72d56ba63106fd6467d73c3.jpg
CONGELATEUR SOLSTAR HORIZONTAL 600 LITRES WHITE CF590,Neuf,Plateau                                                                                Dakar,169000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/76adf41800f0962ee20edf97c3dfd10a/-/horizon-files-prod/ed/picture/q8vv6jjz/290f7318934a7303b72d56ba63106fd6467d73c3.jpg
CONGELATEUR SMART TECHNOLOGY HORIZONTAL 550L SILVER,Neuf,Plateau                                                                                Dakar,169000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/76adf41800f0962ee20edf97c3dfd10a/-/horizon-files-prod/ed/picture/q8vv6jjz/290f7318934a7303b72d56ba63106fd6467d73c3.jpg
CONGELATEUR SMART TECHNOLOGY HORIZONTAL,Neuf,Plateau                                                                                Dakar,169000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/76adf41800f0962ee20edf97c3dfd10a/-/horizon-files-prod/ed/picture/q8vv6jjz/290f7318934a7303b72d56ba63106fd6467d73c3.jpg
CONGÉLATEUR SMART TECHNOLOGY HORIZONTAL,Neuf,Plateau                                                                                Dakar,169000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/76adf41800f0962ee20edf97c3dfd10a/-/horizon-files-prod/ed/picture/q8vv6jjz/290f7318934a7303b72d56ba63106fd6467d73c3.jpg
CONGELATEUR ICONA HORIZONTAL 250 LITRES BLANC,Neuf,Plateau                                                                                Dakar,169000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/76adf41800f0962ee20edf97c3dfd10a/-/horizon-files-prod/ed/picture/q8vv6jjz/290f7318934a7303b72d56ba63106fd6467d73c3.jpg
RÉFRIGÉRATEUR HISENSE SIDE BY SIDE INOX,Neuf,Plateau                                                                                Dakar,169000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/76adf41800f0962ee20edf97c3dfd10a/-/horizon-files-prod/ed/picture/q8vv6jjz/290f7318934a7303b72d56ba63106fd6467d73c3.jpg
CONGELATEUR LG HORIZONTAL 190 LITRES INVERTER,Neuf,Plateau                                                                                Dakar,559000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c4d8d49140b69520e1ceec9d00a47d6d/-/horizon-files-prod/ed/picture/qv442e5w/b8a23105928b9670efd5e9da8f59db32818fafbd.jpg
CONGELATEUR FINIX VERTICAL 6 TIROIRS SILVER PLAQ ALU,Neuf,Plateau                                                                                Dakar,559000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c4d8d49140b69520e1ceec9d00a47d6d/-/horizon-files-prod/ed/picture/qv442e5w/b8a23105928b9670efd5e9da8f59db32818fafbd.jpg
CONGÉLATEUR  SMART TECHNOLOGY HORIZONTAL,Neuf,Plateau                                                                                Dakar,559000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c4d8d49140b69520e1ceec9d00a47d6d/-/horizon-files-prod/ed/picture/qv442e5w/b8a23105928b9670efd5e9da8f59db32818fafbd.jpg
Congélateur 750 litres Elactron horizontal silver,Neuf,Plateau                                                                                Dakar,559000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c4d8d49140b69520e1ceec9d00a47d6d/-/horizon-files-prod/ed/picture/qv442e5w/b8a23105928b9670efd5e9da8f59db32818fafbd.jpg
RÉFRIGÉRATEUR ELACTRON 2 PORTES SILVER,Neuf,Plateau                                                                                Dakar,559000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c4d8d49140b69520e1ceec9d00a47d6d/-/horizon-files-prod/ed/picture/qv442e5w/b8a23105928b9670efd5e9da8f59db32818fafbd.jpg
CONGÉLATEUR 400LITRES ELACTRON HORIZONTAL SILVER,Neuf,Plateau                                                                                Dakar,559000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c4d8d49140b69520e1ceec9d00a47d6d/-/horizon-files-prod/ed/picture/qv442e5w/b8a23105928b9670efd5e9da8f59db32818fafbd.jpg
CONGELATEUR 300 LITRES ELACTRON HORIZONTAL SILVER,Neuf,Plateau                                                                                Dakar,559000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c4d8d49140b69520e1ceec9d00a47d6d/-/horizon-files-prod/ed/picture/qv442e5w/b8a23105928b9670efd5e9da8f59db32818fafbd.jpg
RÉFRIGÉRATEUR BAR ELACTRON 1 PORTE WHITE EL356W,Neuf,Plateau                                                                                Dakar,559000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c4d8d49140b69520e1ceec9d00a47d6d/-/horizon-files-prod/ed/picture/qv442e5w/b8a23105928b9670efd5e9da8f59db32818fafbd.jpg
RÉFRIGÉRATEUR SHARP COMBINE 4 TIROIRS 350L,Neuf,Plateau                                                                                Dakar,559000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c4d8d49140b69520e1ceec9d00a47d6d/-/horizon-files-prod/ed/picture/qv442e5w/b8a23105928b9670efd5e9da8f59db32818fafbd.jpg
RÉFRIGÉRATEUR ROCH 310LITRES COMBINE 4 TIROIRS AVEC FONTAINE,Neuf,Plateau                                                                                Dakar,559000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c4d8d49140b69520e1ceec9d00a47d6d/-/horizon-files-prod/ed/picture/qv442e5w/b8a23105928b9670efd5e9da8f59db32818fafbd.jpg
RÉFRIGÉRATEUR 545 LITRES HISENSE 2 PORTES  NO FROST,Neuf,Plateau                                                                                Dakar,229000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/92aad5d8d602d5e76777e8ec8422cc95/-/horizon-files-prod/ed/picture/qq44mk24/e7dfc95dff73c08c09ba513a546af5cc4841880b.jpg
